frame_idx,second,lampu,env_mean,panel_mean,panel_max,around_mean,delta,std_panel,panel_valid,panel_occluded,mesin_aktif_panel,roll_occluded,operator_near_roll,movement,movement_ema,status_raw,on_cnt,off_cnt,on_sec_count,status_final,operator_status
17700,590,TERANG,141.74,200.01,249,118.12,81.89,16.67,1,0,1,0,0,0,218.81,ON,3,0,7939,ON,ADA
17730,591,TERANG,141.54,200.01,243,118.15,81.86,16.06,1,0,1,0,0,0,278.75,ON,3,0,7969,ON,TIDAK ADA
17760,592,TERANG,141.76,200.42,247,118.24,82.18,16.05,1,0,1,0,0,0,156.53,IDLE,1,0,0,IDLE,TIDAK ADA
17790,593,TERANG,141.75,200.23,247,118.22,82.01,16.2,1,0,1,0,0,0,302.74,ON,3,0,28,ON,TIDAK ADA
17820,594,TERANG,141.76,200.28,247,118.19,82.08,16.16,1,0,1,0,0,0,322.51,ON,3,0,58,ON,TIDAK ADA
17850,595,TERANG,141.91,200.62,246,118.22,82.39,17.41,1,0,1,0,0,0,310.52,ON,3,0,88,ON,TIDAK ADA
17880,596,TERANG,141.76,200.73,245,118.28,82.45,17.42,1,0,1,0,0,0,228.08,ON,2,0,118,ON,ADA
17910,597,TERANG,141.52,200.82,246,118.39,82.43,17.14,1,0,1,0,0,0,268.54,ON,3,0,148,ON,TIDAK ADA
17940,598,TERANG,141.67,200.82,245,118.35,82.46,16.88,1,0,1,0,0,0,288.97,ON,3,0,178,ON,TIDAK ADA
17970,599,TERANG,141.67,200.89,246,118.41,82.49,16.94,1,0,1,0,0,0,171.33,ON,3,0,208,ON,TIDAK ADA
18000,600,TERANG,141.6,201.04,245,118.4,82.64,16.74,1,0,1,0,0,0,402.22,ON,3,0,238,ON,TIDAK ADA
18030,601,TERANG,141.87,200.72,246,118.28,82.44,17.54,1,0,1,0,0,0,238.22,ON,3,0,268,ON,ADA
